t,tecla,alvo_speed,alvo_steer,speed,steer,mega_steer,mega_speed,mega_set_ok,mega_pc_bad,mega_len_bad,mega_hover_tx
81.000,,-250,0,-250,0,,,,,,
81.020,,-250,0,-250,0,,,,,,
81.040,,-250,0,-250,0,,,,,,
81.060,,-250,0,-250,0,,,,,,
81.080,,-250,0,-250,0,,,,,,
81.100,,-250,0,-250,0,,,,,,
81.120,,-250,0,-250,0,,,,,,
81.140,,-250,0,-250,0,,,,,,
81.160,,-250,0,-250,0,,,,,,
81.180,,-250,0,-250,0,,,,,,
81.200,,-250,0,-250,0,,,,,,
81.220,,-250,0,-250,0,,,,,,
81.240,,-250,0,-250,0,,,,,,
81.260,,-250,0,-250,0,,,,,,
81.280,,-250,0,-250,0,,,,,,
81.300,,-250,0,-250,0,,,,,,
81.320,,-250,0,-250,0,,,,,,
81.340,,-250,0,-250,0,,,,,,
81.360,,-250,0,-250,0,,,,,,
81.380,,-250,0,-250,0,,,,,,
81.400,,-250,0,-250,0,,,,,,
81.420,,-250,0,-250,0,,,,,,
81.440,,-250,0,-250,0,,,,,,
81.460,,-250,0,-250,0,,,,,,
81.480,,-250,0,-250,0,,,,,,
81.500,,-250,0,-250,0,,,,,,
81.520,,-250,0,-250,0,,,,,,
81.540,,-250,0,-250,0,,,,,,
81.560,,-250,0,-250,0,,,,,,
81.580,,-250,0,-250,0,,,,,,
81.600,,-250,0,-250,0,,,,,,
81.620,,-250,0,-250,0,,,,,,
81.640,,-250,0,-250,0,,,,,,
81.660,,-250,0,-250,0,,,,,,
81.680,,-250,0,-250,0,,,,,,
81.700,,-250,0,-250,0,,,,,,
81.720,,-250,0,-250,0,,,,,,
81.740,,-250,0,-250,0,,,,,,
81.760,,-250,0,-250,0,,,,,,
81.780,,-250,0,-250,0,,,,,,
81.800,,-250,0,-250,0,,,,,,
81.820,,-250,0,-250,0,,,,,,
81.840,,-250,0,-250,0,,,,,,
81.860,,-250,0,-250,0,,,,,,
81.880,,-250,0,-250,0,,,,,,
81.900,,-250,0,-250,0,,,,,,
81.920,,-250,0,-250,0,,,,,,
81.940,,-250,0,-250,0,,,,,,
81.960,,-250,0,-250,0,,,,,,
81.980,,-250,0,-250,0,,,,,,
82.000,,-250,0,-250,0,,,,,,
82.020,,-250,0,-250,0,,,,,,
82.040,,-250,0,-250,0,,,,,,
82.060,,-250,0,-250,0,,,,,,
82.080,,-250,0,-250,0,,,,,,
82.100,,-250,0,-250,0,,,,,,
82.120,,-250,0,-250,0,,,,,,
82.140,,-250,0,-250,0,,,,,,
82.160,,-250,0,-250,0,,,,,,
82.180,,-250,0,-250,0,,,,,,
82.200,,-250,0,-250,0,,,,,,
82.220,,-250,0,-250,0,,,,,,
82.240,,-250,0,-250,0,,,,,,
82.260,,-250,0,-250,0,,,,,,
82.280,,-250,0,-250,0,,,,,,
82.300,,-250,0,-250,0,,,,,,
82.320,,-250,0,-250,0,,,,,,
82.340,,-250,0,-250,0,,,,,,
82.360,,-250,0,-250,0,,,,,,
82.380,,-250,0,-250,0,,,,,,
82.400,,-250,0,-250,0,,,,,,
82.420,,-250,0,-250,0,,,,,,
82.440,,-250,0,-250,0,,,,,,
82.460,,-250,0,-250,0,,,,,,
82.480,,-250,0,-250,0,,,,,,
82.500,,-250,0,-250,0,,,,,,
82.520,,-250,0,-250,0,,,,,,
82.540,,-250,0,-250,0,,,,,,
82.560,,-250,0,-250,0,,,,,,
82.580,,-250,0,-250,0,,,,,,
82.600,,-250,0,-250,0,,,,,,
82.620,,-250,0,-250,0,,,,,,
82.640,,-250,0,-250,0,,,,,,
82.660,,-250,0,-250,0,,,,,,
82.680,,-250,0,-250,0,,,,,,
82.700,,-250,0,-250,0,,,,,,
82.720,,-250,0,-250,0,,,,,,
82.740,,-250,0,-250,0,,,,,,
82.760,,0,0,-235,0,,,,,,
82.780,,0,0,-220,0,,,,,,
82.800,,0,0,-205,0,,,,,,
82.820,,0,0,-190,0,,,,,,
82.840,,0,0,-175,0,,,,,,
82.860,,0,0,-160,0,,,,,,
82.880,,-250,0,-175,0,,,,,,
82.900,,-250,0,-190,0,,,,,,
82.920,,-250,0,-205,0,,,,,,
82.940,,-250,0,-220,0,,,,,,
82.960,,-250,0,-235,0,,,,,,
82.980,,-250,0,-250,0,,,,,,
83.000,,-250,0,-250,0,,,,,,
83.020,,-250,0,-250,0,,,,,,
83.040,,-250,0,-250,0,,,,,,
83.060,,-250,0,-250,0,,,,,,
83.080,,-250,0,-250,0,,,,,,
83.100,,-250,0,-250,0,,,,,,
83.120,,-250,0,-250,0,,,,,,
83.140,,-250,0,-250,0,,,,,,
83.160,,-250,0,-250,0,,,,,,
83.180,,-250,0,-250,0,,,,,,
83.200,,-250,0,-250,0,,,,,,
83.220,,-250,0,-250,0,,,,,,
83.240,,-250,0,-250,0,,,,,,
83.260,,-250,0,-250,0,,,,,,
83.280,,-250,0,-250,0,,,,,,
83.300,,-250,0,-250,0,,,,,,
83.320,,-250,0,-250,0,,,,,,
83.340,,-250,0,-250,0,,,,,,
83.360,,-250,0,-250,0,,,,,,
83.380,,-250,0,-250,0,,,,,,
83.400,w,-250,0,-250,0,,,,,,
83.420,,-250,0,-250,0,,,,,,
83.440,,-250,0,-250,0,,,,,,
83.460,,-250,0,-250,0,,,,,,
83.480,,-250,0,-250,0,,,,,,
83.500,,-250,0,-250,0,,,,,,
83.520,,-250,0,-250,0,,,,,,
83.540,,-250,0,-250,0,,,,,,
83.560,,-250,0,-250,0,,,,,,
83.580,,-250,0,-250,0,,,,,,
83.600,,-250,0,-250,0,,,,,,
83.620,,-250,0,-250,0,,,,,,
83.640,,-250,0,-250,0,,,,,,
83.660,,-250,0,-250,0,,,,,,
83.680,,-250,0,-250,0,,,,,,
83.700,,-250,0,-250,0,,,,,,
83.720,,-250,0,-250,0,,,,,,
83.740,,-250,0,-250,0,,,,,,
83.760,,-250,0,-250,0,,,,,,
83.780,,-250,0,-250,0,,,,,,
83.800,,-250,0,-250,0,,,,,,
83.820,,-250,0,-250,0,,,,,,
83.840,,-250,0,-250,0,,,,,,
83.860,,-250,0,-250,0,,,,,,
83.880,,-250,0,-250,0,,,,,,
83.900,,-250,0,-250,0,,,,,,
83.920,,-250,0,-250,0,,,,,,
83.940,,-250,0,-250,0,,,,,,
83.960,,-250,0,-250,0,,,,,,
83.980,,-250,0,-250,0,,,,,,
84.000,,-250,0,-250,0,,,,,,
84.020,,-250,0,-250,0,,,,,,
84.040,,-250,0,-250,0,,,,,,
84.060,,-250,0,-250,0,,,,,,
84.080,,-250,0,-250,0,,,,,,
84.100,,-250,0,-250,0,,,,,,
84.120,,-250,0,-250,0,,,,,,
84.140,,-250,0,-250,0,,,,,,
84.160,,-250,0,-250,0,,,,,,
84.180,,-250,0,-250,0,,,,,,
84.200,,-250,0,-250,0,,,,,,
84.220,,-250,0,-250,0,,,,,,
84.240,,-250,0,-250,0,,,,,,
84.260,,-250,0,-250,0,,,,,,
84.280,,-250,0,-250,0,,,,,,
84.300,,-250,0,-250,0,,,,,,
84.320,,-250,0,-250,0,,,,,,
84.340,,-250,0,-250,0,,,,,,
84.360,,-250,0,-250,0,,,,,,
84.380,,-250,0,-250,0,,,,,,
84.400,,-250,0,-250,0,,,,,,
84.420,,-250,0,-250,0,,,,,,
84.440,,-250,0,-250,0,,,,,,
84.460,,-250,0,-250,0,,,,,,
84.480,,-250,0,-250,0,,,,,,
84.500,,-250,0,-250,0,,,,,,
84.520,,-250,0,-250,0,,,,,,
84.540,,-250,0,-250,0,,,,,,
84.560,,250,0,-235,0,,,,,,
84.580,,250,0,-220,0,,,,,,
84.600,,250,0,-205,0,,,,,,
84.620,,250,0,-190,0,,,,,,
84.640,,250,0,-175,0,,,,,,
84.660,,250,0,-160,0,,,,,,
84.680,,250,0,-145,0,,,,,,
84.700,,250,0,-130,0,,,,,,
84.720,,250,0,-115,0,,,,,,
84.740,,250,0,-100,0,,,,,,
84.760,,250,0,-85,0,,,,,,
84.780,,250,0,-70,0,,,,,,
84.800,,250,0,-55,0,,,,,,
84.820,,250,0,-40,0,,,,,,
84.840,,250,0,-25,0,,,,,,
84.860,,250,0,-10,0,,,,,,
84.880,,250,0,5,0,,,,,,
84.900,,250,0,20,0,,,,,,
84.920,,250,0,35,0,,,,,,
84.940,,250,0,50,0,,,,,,
84.960,,250,0,65,0,,,,,,
84.980,,250,0,80,0,,,,,,
85.000,,250,0,95,0,,,,,,
85.020,,250,0,110,0,,,,,,
85.040,,250,0,125,0,,,,,,
85.060,,250,0,140,0,,,,,,
85.080,,250,0,155,0,,,,,,
85.100,,250,0,170,0,,,,,,
85.120,,250,0,185,0,,,,,,
85.140,,250,0,200,0,,,,,,
85.160,,250,0,215,0,,,,,,
85.180,,250,0,230,0,,,,,,
85.200,,250,0,245,0,,,,,,
85.220,,250,0,250,0,,,,,,
85.240,,250,0,250,0,,,,,,
85.260,,250,0,250,0,,,,,,
85.280,,250,0,250,0,,,,,,
85.300,,250,0,250,0,,,,,,
85.320,,250,0,250,0,,,,,,
85.340,,250,0,250,0,,,,,,
85.360,,250,0,250,0,,,,,,
85.380,,250,0,250,0,,,,,,
85.400,,250,0,250,0,,,,,,
85.420,,250,0,250,0,,,,,,
85.440,,250,0,250,0,,,,,,
85.460,,250,0,250,0,,,,,,
85.480,,250,0,250,0,,,,,,
85.500,,250,0,250,0,,,,,,
85.520,,250,0,250,0,,,,,,
85.540,,250,0,250,0,,,,,,
85.560,,250,0,250,0,,,,,,
85.580,,250,0,250,0,,,,,,
85.600,,250,0,250,0,,,,,,
85.620,,250,0,250,0,,,,,,
85.640,,250,0,250,0,,,,,,
85.660,,250,0,250,0,,,,,,
85.680,,250,0,250,0,,,,,,
85.700,,250,0,250,0,,,,,,
85.720,,250,0,250,0,,,,,,
85.740,,250,0,250,0,,,,,,
85.760,,250,0,250,0,,,,,,
85.780,,250,0,250,0,,,,,,
85.800,,250,0,250,0,,,,,,
85.820,,250,0,250,0,,,,,,
85.840,,250,0,250,0,,,,,,
85.860,,250,0,250,0,,,,,,
85.880,,250,0,250,0,,,,,,
85.900,,0,0,235,0,,,,,,
85.920,,0,0,220,0,,,,,,
85.940,,0,0,205,0,,,,,,
85.960,,0,0,190,0,,,,,,
85.980,,0,0,175,0,,,,,,
86.000,,0,0,160,0,,,,,,
86.020,,0,0,145,0,,,,,,
86.040,,0,0,130,0,,,,,,
86.060,,0,0,115,0,,,,,,
86.080,,0,0,100,0,,,,,,
86.100,,0,0,85,0,,,,,,
86.120,,0,0,70,0,,,,,,
86.140,,0,0,55,0,,,,,,
86.160,,0,0,40,0,,,,,,
86.180,,0,0,25,0,,,,,,
86.200,,0,0,10,0,,,,,,
86.220,,0,0,0,0,,,,,,
86.240,,0,0,0,0,,,,,,
86.260,,0,0,0,0,,,,,,
86.280,,0,0,0,0,,,,,,
86.300,,0,0,0,0,,,,,,
86.320,,0,0,0,0,,,,,,
86.340,,0,0,0,0,,,,,,
86.360,,0,0,0,0,,,,,,
86.380,,0,0,0,0,,,,,,
86.400,,0,0,0,0,,,,,,
86.420,,0,0,0,0,,,,,,
86.440,,0,0,0,0,,,,,,
86.460,,0,0,0,0,,,,,,
86.482,,0,0,0,0,,,,,,
86.500,,0,0,0,0,,,,,,
86.520,,0,0,0,0,,,,,,
86.540,,0,0,0,0,,,,,,
86.560,,0,0,0,0,,,,,,
86.580,,0,0,0,0,,,,,,
86.600,,0,0,0,0,,,,,,
86.620,,0,0,0,0,,,,,,
86.640,,0,0,0,0,,,,,,
86.660,,0,0,0,0,,,,,,
86.680,,0,0,0,0,,,,,,
86.700,,0,0,0,0,,,,,,
86.720,,0,0,0,0,,,,,,
86.740,,0,0,0,0,,,,,,
86.760,,0,0,0,0,,,,,,
86.780,,0,0,0,0,,,,,,
86.800,,0,0,0,0,,,,,,
86.820,,0,0,0,0,,,,,,
86.840,,0,0,0,0,,,,,,
86.860,,0,0,0,0,,,,,,
86.880,,0,0,0,0,,,,,,
86.900,,0,0,0,0,,,,,,
86.920,,0,0,0,0,,,,,,
86.940,,0,0,0,0,,,,,,
86.960,,0,0,0,0,,,,,,
86.980,,0,0,0,0,,,,,,
87.000,,0,0,0,0,,,,,,
87.020,,0,0,0,0,,,,,,
87.040,,0,0,0,0,,,,,,
87.060,,0,0,0,0,,,,,,
87.080,,-250,0,-15,0,,,,,,
87.100,,-250,0,-30,0,,,,,,
87.120,,-250,0,-45,0,,,,,,
87.140,,-250,0,-60,0,,,,,,
87.160,,-250,0,-75,0,,,,,,
87.180,,-250,0,-90,0,,,,,,
87.200,,-250,0,-105,0,,,,,,
87.220,,-250,0,-120,0,,,,,,
87.240,,-250,0,-135,0,,,,,,
87.260,,-250,0,-150,0,,,,,,
87.280,,-250,0,-165,0,,,,,,
87.300,,-250,0,-180,0,,,,,,
87.320,,-250,0,-195,0,,,,,,
87.340,,-250,0,-210,0,,,,,,
87.360,,-250,0,-225,0,,,,,,
87.380,,-250,0,-240,0,,,,,,
87.400,,-250,0,-250,0,,,,,,
87.420,,-250,0,-250,0,,,,,,
87.440,,-250,0,-250,0,,,,,,
87.460,,-250,0,-250,0,,,,,,
87.480,,-250,0,-250,0,,,,,,
87.500,,-250,0,-250,0,,,,,,
87.520,,-250,0,-250,0,,,,,,
87.540,,-250,0,-250,0,,,,,,
87.560,,-250,0,-250,0,,,,,,
87.580,,-250,0,-250,0,,,,,,
87.600,,-250,0,-250,0,,,,,,
87.620,,-250,0,-250,0,,,,,,
87.640,,-250,0,-250,0,,,,,,
87.660,,-250,0,-250,0,,,,,,
87.680,,-250,0,-250,0,,,,,,
87.700,,-250,0,-250,0,,,,,,
87.720,,-250,0,-250,0,,,,,,
87.740,,-250,0,-250,0,,,,,,
87.760,,-250,0,-250,0,,,,,,
87.780,,-250,0,-250,0,,,,,,
87.800,,-250,0,-250,0,,,,,,
87.820,,-250,0,-250,0,,,,,,
87.840,,-250,0,-250,0,,,,,,
87.860,,-250,0,-250,0,,,,,,
87.880,,-250,0,-250,0,,,,,,
87.900,,-250,0,-250,0,,,,,,
87.920,,-250,0,-250,0,,,,,,
87.940,,-250,0,-250,0,,,,,,
87.960,,-250,0,-250,0,,,,,,
87.980,,-250,0,-250,0,,,,,,
88.000,,-250,0,-250,0,,,,,,
88.020,,-250,0,-250,0,,,,,,
88.040,,-250,0,-250,0,,,,,,
88.060,,-250,0,-250,0,,,,,,
88.080,,-250,0,-250,0,,,,,,
88.100,,-250,0,-250,0,,,,,,
88.120,,-250,0,-250,0,,,,,,
88.140,,-250,0,-250,0,,,,,,
88.160,,-250,0,-250,0,,,,,,
88.180,,-250,0,-250,0,,,,,,
88.200,,-250,0,-250,0,,,,,,
88.220,,-250,0,-250,0,,,,,,
88.240,,-250,0,-250,0,,,,,,
88.260,,-250,0,-250,0,,,,,,
88.280,,-250,0,-250,0,,,,,,
88.300,,-250,0,-250,0,,,,,,
88.320,,-250,0,-250,0,,,,,,
88.340,,-250,0,-250,0,,,,,,
88.360,,-250,0,-250,0,,,,,,
88.380,,-250,0,-250,0,,,,,,
88.400,,-250,0,-250,0,,,,,,
88.420,,-250,0,-250,0,,,,,,
88.440,,-250,0,-250,0,,,,,,
88.460,,-250,0,-250,0,,,,,,
88.480,,-250,0,-250,0,,,,,,
88.500,,-250,0,-250,0,,,,,,
88.520,,-250,0,-250,0,,,,,,
88.540,,-250,0,-250,0,,,,,,
88.560,,-250,0,-250,0,,,,,,
88.580,,-250,0,-250,0,,,,,,
88.600,,-250,0,-250,0,,,,,,
88.620,,-250,0,-250,0,,,,,,
88.640,,-250,0,-250,0,,,,,,
88.660,,-250,0,-250,0,,,,,,
88.680,,-250,0,-250,0,,,,,,
88.700,,-250,0,-250,0,,,,,,
88.720,,-250,0,-250,0,,,,,,
88.740,,-250,0,-250,0,,,,,,
88.760,,-250,0,-250,0,,,,,,
88.780,,-250,0,-250,0,,,,,,
88.800,,-250,0,-250,0,,,,,,
88.820,,-250,0,-250,0,,,,,,
88.840,,-250,0,-250,0,,,,,,
88.860,,-250,0,-250,0,,,,,,
88.880,,-250,0,-250,0,,,,,,
88.900,,-250,0,-250,0,,,,,,
88.920,,-250,0,-250,0,,,,,,
88.940,,-250,0,-250,0,,,,,,
88.960,,-250,0,-250,0,,,,,,
88.980,,-250,0,-250,0,,,,,,
89.000,,-250,0,-250,0,,,,,,
89.020,,-250,0,-250,0,,,,,,
89.040,,-250,0,-250,0,,,,,,
89.060,,-250,0,-250,0,,,,,,
89.080,,-250,0,-250,0,,,,,,
89.100,,-250,0,-250,0,,,,,,
89.120,,-250,0,-250,0,,,,,,
89.140,,-250,0,-250,0,,,,,,
89.160,,-250,0,-250,0,,,,,,
89.180,,-250,0,-250,0,,,,,,
89.200,,-250,0,-250,0,,,,,,
89.220,,-250,0,-250,0,,,,,,
89.240,,-250,0,-250,0,,,,,,
89.260,,-250,0,-250,0,,,,,,
89.280,,-250,0,-250,0,,,,,,
89.300,,0,0,-235,0,,,,,,
89.320,,0,0,-220,0,,,,,,
89.340,,0,0,-205,0,,,,,,
89.360,,0,0,-190,0,,,,,,
89.380,,0,0,-175,0,,,,,,
89.400,,0,0,-160,0,,,,,,
89.420,,0,0,-145,0,,,,,,
89.440,,0,0,-130,0,,,,,,
89.460,,0,0,-115,0,,,,,,
89.480,,0,0,-100,0,,,,,,
89.500,,0,0,-85,0,,,,,,
89.520,,0,0,-70,0,,,,,,
89.540,,0,0,-55,0,,,,,,
89.560,,0,0,-40,0,,,,,,
89.580,,0,0,-25,0,,,,,,
89.600,,0,0,-10,0,,,,,,
89.620,,0,0,0,0,,,,,,
89.640,,0,0,0,0,,,,,,
89.660,,0,0,0,0,,,,,,
89.680,,0,0,0,0,,,,,,
89.700,,0,0,0,0,,,,,,
89.720,,0,0,0,0,,,,,,
89.740,,0,0,0,0,,,,,,
89.760,,0,0,0,0,,,,,,
89.780,,0,0,0,0,,,,,,
89.800,,0,0,0,0,,,,,,
89.820,,0,0,0,0,,,,,,
89.840,,0,0,0,0,,,,,,
89.860,,0,0,0,0,,,,,,
89.880,,0,0,0,0,,,,,,
89.900,,0,0,0,0,,,,,,
89.920,,0,0,0,0,,,,,,
89.940,,0,0,0,0,,,,,,
89.960,,0,0,0,0,,,,,,
89.980,,0,0,0,0,,,,,,
90.000,,0,0,0,0,,,,,,
90.020,,0,0,0,0,,,,,,
90.040,,0,0,0,0,,,,,,
90.060,,0,0,0,0,,,,,,
90.080,,0,0,0,0,,,,,,
90.100,,0,0,0,0,,,,,,
90.120,,0,0,0,0,,,,,,
90.140,,0,0,0,0,,,,,,
90.160,,0,0,0,0,,,,,,
90.180,,0,0,0,0,,,,,,
90.200,,0,0,0,0,,,,,,
90.220,,0,0,0,0,,,,,,
90.240,,0,0,0,0,,,,,,
90.260,,0,0,0,0,,,,,,
90.280,,0,0,0,0,,,,,,
90.300,,0,0,0,0,,,,,,
90.320,,0,0,0,0,,,,,,
90.340,w,-250,0,-15,0,,,,,,
90.360,,-250,0,-30,0,,,,,,
90.380,,-250,0,-45,0,,,,,,
90.400,,-250,0,-60,0,,,,,,
90.420,,-250,0,-75,0,,,,,,
90.440,,-250,0,-90,0,,,,,,
90.460,,-250,0,-105,0,,,,,,
90.480,,-250,0,-120,0,,,,,,
90.500,,-250,0,-135,0,,,,,,
90.520,,-250,0,-150,0,,,,,,
90.540,,-250,0,-165,0,,,,,,
90.560,,-250,0,-180,0,,,,,,
90.580,,-250,0,-195,0,,,,,,
90.600,,-250,0,-210,0,,,,,,
90.620,,-250,0,-225,0,,,,,,
90.640,,-250,0,-240,0,,,,,,
90.660,,-250,0,-250,0,,,,,,
90.680,,-250,0,-250,0,,,,,,
90.700,,-250,0,-250,0,,,,,,
90.720,,-250,0,-250,0,,,,,,
90.740,,-250,0,-250,0,,,,,,
90.760,,-250,0,-250,0,,,,,,
90.780,,-250,0,-250,0,,,,,,
90.800,,-250,0,-250,0,,,,,,
90.820,,-250,0,-250,0,,,,,,
90.840,,-250,0,-250,0,,,,,,
90.860,,-250,0,-250,0,,,,,,
90.880,,-250,0,-250,0,,,,,,
90.900,w,-250,0,-250,0,,,,,,
90.920,,-250,0,-250,0,,,,,,
90.940,,-250,0,-250,0,,,,,,
90.960,,-250,0,-250,0,,,,,,
90.980,,-250,0,-250,0,,,,,,
91.000,,-250,0,-250,0,,,,,,
91.020,w,-250,0,-250,0,,,,,,
91.040,,-250,0,-250,0,,,,,,
91.060,,-250,0,-250,0,,,,,,
91.080,,-250,0,-250,0,,,,,,
91.100,,-250,0,-250,0,,,,,,
91.120,,-250,0,-250,0,,,,,,
91.140,,-250,0,-250,0,,,,,,
91.160,,-250,0,-250,0,,,,,,
91.180,,-250,0,-250,0,,,,,,
91.200,w,-250,0,-250,0,,,,,,
91.220,,-250,0,-250,0,,,,,,
91.240,,-250,0,-250,0,,,,,,
91.260,,-250,0,-250,0,,,,,,
91.280,,-250,0,-250,0,,,,,,
91.300,,-250,0,-250,0,,,,,,
91.320,,-250,0,-250,0,,,,,,
91.340,,-250,0,-250,0,,,,,,
91.360,,-250,0,-250,0,,,,,,
91.380,,-250,0,-250,0,,,,,,
91.400,,-250,0,-250,0,,,,,,
91.420,,-250,0,-250,0,,,,,,
91.440,w,-250,0,-250,0,,,,,,
91.460,,-250,0,-250,0,,,,,,
91.480,,-250,0,-250,0,,,,,,
91.500,,-250,0,-250,0,,,,,,
91.520,,-250,0,-250,0,,,,,,
91.540,,-250,0,-250,0,,,,,,
91.560,,-250,0,-250,0,,,,,,
91.580,,-250,0,-250,0,,,,,,
91.600,,-250,0,-250,0,,,,,,
91.620,,-250,0,-250,0,,,,,,
91.640,,-250,0,-250,0,,,,,,
91.660,,-250,0,-250,0,,,,,,
91.680,,-250,0,-250,0,,,,,,
91.700,,-250,0,-250,0,,,,,,
91.720,,-250,0,-250,0,,,,,,
91.740,,-250,0,-250,0,,,,,,
91.760,,-250,0,-250,0,,,,,,
91.780,,-250,0,-250,0,,,,,,
91.800,,-250,0,-250,0,,,,,,
91.820,,-250,0,-250,0,,,,,,
91.840,,-250,0,-250,0,,,,,,
91.860,,-250,0,-250,0,,,,,,
91.880,,-250,0,-250,0,,,,,,
91.900,,-250,0,-250,0,,,,,,
91.920,,-250,0,-250,0,,,,,,
91.940,,-250,0,-250,0,,,,,,
91.960,,-250,0,-250,0,,,,,,
91.980,,-250,0,-250,0,,,,,,
92.000,,-250,0,-250,0,,,,,,
92.020,,-250,0,-250,0,,,,,,
92.040,,-250,0,-250,0,,,,,,
92.060,,-250,0,-250,0,,,,,,
92.080,,-250,0,-250,0,,,,,,
92.100,,-250,0,-250,0,,,,,,
92.120,,-250,0,-250,0,,,,,,
92.140,,-250,0,-250,0,,,,,,
92.160,w,-250,0,-250,0,,,,,,
92.180,,-250,0,-250,0,,,,,,
92.200,,-250,0,-250,0,,,,,,
92.220,,-250,0,-250,0,,,,,,
92.240,,-250,0,-250,0,,,,,,
92.260,,-250,0,-250,0,,,,,,
92.280,,-250,0,-250,0,,,,,,
92.300,,-250,0,-250,0,,,,,,
92.320,,-250,0,-250,0,,,,,,
92.340,,-250,0,-250,0,,,,,,
92.360,,-250,0,-250,0,,,,,,
92.380,,-250,0,-250,0,,,,,,
92.400,,-250,0,-250,0,,,,,,
92.420,,-250,0,-250,0,,,,,,
92.440,,-250,0,-250,0,,,,,,
92.460,,-250,0,-250,0,,,,,,
92.480,,-250,0,-250,0,,,,,,
92.500,,-250,0,-250,0,,,,,,
92.520,,-250,0,-250,0,,,,,,
92.540,,-250,0,-250,0,,,,,,
92.560,,-250,0,-250,0,,,,,,
92.580,,-250,0,-250,0,,,,,,
92.600,,-250,0,-250,0,,,,,,
92.620,,-250,0,-250,0,,,,,,
92.640,w,-250,0,-250,0,,,,,,
92.660,,-250,0,-250,0,,,,,,
92.680,,-250,0,-250,0,,,,,,
92.700,,-250,0,-250,0,,,,,,
92.720,,-250,0,-250,0,,,,,,
92.740,,-250,0,-250,0,,,,,,
92.760,,-250,0,-250,0,,,,,,
92.780,,-250,0,-250,0,,,,,,
92.800,,-250,0,-250,0,,,,,,
92.820,,-250,0,-250,0,,,,,,
92.840,,-250,0,-250,0,,,,,,
92.860,,-250,0,-250,0,,,,,,
92.880,w,-250,0,-250,0,,,,,,
92.900,,-250,0,-250,0,,,,,,
92.920,,-250,0,-250,0,,,,,,
92.940,w,-250,0,-250,0,,,,,,
92.960,,-250,0,-250,0,,,,,,
92.980,,-250,0,-250,0,,,,,,
93.000,,-250,0,-250,0,,,,,,
93.020,,-250,0,-250,0,,,,,,
93.040,,-250,0,-250,0,,,,,,
93.060,,-250,0,-250,0,,,,,,
93.080,,-250,0,-250,0,,,,,,
93.100,,-250,0,-250,0,,,,,,
93.120,w,-250,0,-250,0,,,,,,
93.140,,-250,0,-250,0,,,,,,
93.160,,-250,0,-250,0,,,,,,
93.180,,-250,0,-250,0,,,,,,
93.200,,-250,0,-250,0,,,,,,
93.220,,-250,0,-250,0,,,,,,
93.240,,-250,0,-250,0,,,,,,
93.260,,-250,0,-250,0,,,,,,
93.280,,-250,0,-250,0,,,,,,
93.300,,-250,0,-250,0,,,,,,
93.320,,-250,0,-250,0,,,,,,
93.340,,-250,0,-250,0,,,,,,
93.360,,-250,0,-250,0,,,,,,
93.380,,-250,0,-250,0,,,,,,
93.400,,-250,0,-250,0,,,,,,
93.420,,-250,0,-250,0,,,,,,
93.440,,-250,0,-250,0,,,,,,
93.460,,-250,0,-250,0,,,,,,
93.480,,-250,0,-250,0,,,,,,
93.500,,-250,0,-250,0,,,,,,
93.520,,-250,0,-250,0,,,,,,
93.540,,-250,0,-250,0,,,,,,
93.560,,-250,0,-250,0,,,,,,
93.580,,-250,0,-250,0,,,,,,
93.600,,-250,0,-250,0,,,,,,
93.620,,-250,0,-250,0,,,,,,
93.640,,-250,0,-250,0,,,,,,
93.660,,-250,0,-250,0,,,,,,
93.680,,-250,0,-250,0,,,,,,
93.700,,-250,0,-250,0,,,,,,
93.720,,-250,0,-250,0,,,,,,
93.740,,-250,0,-250,0,,,,,,
93.760,,-250,0,-250,0,,,,,,
93.780,,-250,0,-250,0,,,,,,
93.800,,-250,0,-250,0,,,,,,
93.820,,-250,0,-250,0,,,,,,
93.840,,-250,0,-250,0,,,,,,
93.860,,-250,0,-250,0,,,,,,
93.880,,-250,0,-250,0,,,,,,
93.900,,-250,0,-250,0,,,,,,
93.920,,-250,0,-250,0,,,,,,
93.940,,-250,0,-250,0,,,,,,
93.960,,-250,0,-250,0,,,,,,
93.980,,-250,0,-250,0,,,,,,
94.000,,-250,0,-250,0,,,,,,
94.020,,-250,0,-250,0,,,,,,
94.040,,-250,0,-250,0,,,,,,
94.060,,-250,0,-250,0,,,,,,
94.080,,-250,0,-250,0,,,,,,
94.100,,-250,0,-250,0,,,,,,
94.120,,-250,0,-250,0,,,,,,
94.140,,-250,0,-250,0,,,,,,
94.160,,-250,0,-250,0,,,,,,
94.180,,-250,0,-250,0,,,,,,
94.200,,-250,0,-250,0,,,,,,
94.220,,-250,0,-250,0,,,,,,
94.240,,-250,0,-250,0,,,,,,
94.260,,-250,0,-250,0,,,,,,
94.280,,-250,0,-250,0,,,,,,
94.300,,-250,0,-250,0,,,,,,
94.320,,-250,0,-250,0,,,,,,
94.340,,-250,0,-250,0,,,,,,
94.360,,-250,0,-250,0,,,,,,
94.380,,-250,0,-250,0,,,,,,
94.400,,-250,0,-250,0,,,,,,
94.420,,-250,0,-250,0,,,,,,
94.440,,-250,0,-250,0,,,,,,
94.460,,-250,0,-250,0,,,,,,
94.480,,-250,0,-250,0,,,,,,
94.500,,-250,0,-250,0,,,,,,
94.520,,-250,0,-250,0,,,,,,
94.540,,-250,0,-250,0,,,,,,
